periodo,uf,cod_municipio,municipio,tipo,ideb_2005,ideb_2007,ideb_2009,ideb_2011,ideb_2013,ideb_2015,ideb_2017
fundamental anos iniciais,RS,4315800,Roca Sales,Estadual,4.7,4.7,5.7,5.8,5.7,-,5
fundamental anos iniciais,RS,4315800,Roca Sales,Municipal,-,5.3,-,-,-,6,6
fundamental anos iniciais,RS,4315800,Roca Sales,Pública,4.3,4.9000000000000004,5.6,5.8,5.6,6.1,5.6
fundamental anos iniciais,RS,4315909,Rodeio Bonito,Estadual,5.3,5,4.7,5.6,6.6,6.4,6.8
fundamental anos iniciais,RS,4315909,Rodeio Bonito,Municipal,-,-,-,5.0999999999999996,-,-,-
fundamental anos iniciais,RS,4315909,Rodeio Bonito,Pública,5.3,4.9000000000000004,4.7,5.7,6.3,6.4,6.8
fundamental anos iniciais,RS,4315958,Rolador,Estadual,-,-,-,-,-,-,6.6
fundamental anos iniciais,RS,4315958,Rolador,Pública,-,-,-,-,-,-,6.5
fundamental anos iniciais,RS,4316006,Rolante,Estadual,4.7,4.8,5.4,-,5.9,6,6.1
fundamental anos iniciais,RS,4316006,Rolante,Municipal,3.8,4.7,5.3,5.0999999999999996,5.4,5.7,6
fundamental anos iniciais,RS,4316006,Rolante,Pública,4.2,4.7,5.4,5.0999999999999996,5.6,5.8,6
fundamental anos iniciais,RS,4316105,Ronda Alta,Estadual,4.9000000000000004,4.9000000000000004,5.0999999999999996,6.2,6,6.5,6.4
fundamental anos iniciais,RS,4316105,Ronda Alta,Pública,4.9000000000000004,5,5.0999999999999996,6.2,6.1,6.5,6.4
fundamental anos iniciais,RS,4316204,Rondinha,Estadual,-,5.4,4.8,-,-,7.3,7
fundamental anos iniciais,RS,4316204,Rondinha,Municipal,4.3,5.0999999999999996,5.2,-,-,5.7,6.5
fundamental anos iniciais,RS,4316204,Rondinha,Pública,4.3,5.2,4.2,-,-,6.5,6.7
fundamental anos iniciais,RS,4316303,Roque Gonzales,Estadual,5,5.8,5.4,5.7,6.6,5.9,7
fundamental anos iniciais,RS,4316303,Roque Gonzales,Municipal,-,-,-,4.5,-,-,-
fundamental anos iniciais,RS,4316303,Roque Gonzales,Pública,4.9000000000000004,5.6,5.2,5.4,6.6,5.9,6.7
fundamental anos iniciais,RS,4316402,Rosário do Sul,Estadual,3.7,4.0999999999999996,3.9,4.8,5.2,5,4.8
fundamental anos iniciais,RS,4316402,Rosário do Sul,Municipal,3.6,3.9,3.9,4.3,4.3,4.9000000000000004,4.9000000000000004
fundamental anos iniciais,RS,4316402,Rosário do Sul,Pública,3.7,4,3.9,4.7,4.9000000000000004,5,4.9000000000000004
fundamental anos iniciais,RS,4316428,Sagrada Família,Estadual,-,-,-,-,-,-,6.7
fundamental anos iniciais,RS,4316428,Sagrada Família,Municipal,-,4.2,-,-,-,-,-
fundamental anos iniciais,RS,4316428,Sagrada Família,Pública,-,4.3,-,-,-,-,6.2
fundamental anos iniciais,RS,4316436,Saldanha Marinho,Estadual,-,-,5.8,-,-,-,-
fundamental anos iniciais,RS,4316436,Saldanha Marinho,Municipal,-,-,-,-,-,-,6.6
fundamental anos iniciais,RS,4316436,Saldanha Marinho,Pública,-,-,5.8,-,-,-,6.8
fundamental anos iniciais,RS,4316451,Salto do Jacuí,Estadual,4.5999999999999996,4.7,5,5.4,5.2,5.6,5.6
fundamental anos iniciais,RS,4316451,Salto do Jacuí,Municipal,3.4,3.6,3.9,4,5.2,4.8,4.9000000000000004
fundamental anos iniciais,RS,4316451,Salto do Jacuí,Pública,4.0999999999999996,4.0999999999999996,4.5,4.8,5.2,5.3,5.3
fundamental anos iniciais,RS,4316477,Salvador das Missões,Estadual,-,-,5.8,-,-,-,7.1
fundamental anos iniciais,RS,4316477,Salvador das Missões,Municipal,-,-,-,7.2,-,-,-
fundamental anos iniciais,RS,4316477,Salvador das Missões,Pública,-,-,5.8,-,-,-,7.1
fundamental anos iniciais,RS,4316501,Salvador do Sul,Estadual,-,5,5.3,6.3,6.9,7.1,6.8
fundamental anos iniciais,RS,4316501,Salvador do Sul,Municipal,4.7,5,5.8,6.3,2.9,6.8,6.6
fundamental anos iniciais,RS,4316501,Salvador do Sul,Pública,4.5999999999999996,5,5.6,6.3,4.9000000000000004,6.9,6.6
fundamental anos iniciais,RS,4316600,Sananduva,Estadual,4.9000000000000004,4.9000000000000004,6.1,5.9,6.9,7.2,6.5
fundamental anos iniciais,RS,4316600,Sananduva,Municipal,4.3,4.3,4.9000000000000004,5.9,6.4,6,5.8
fundamental anos iniciais,RS,4316600,Sananduva,Pública,4.4000000000000004,4.5,5.3,6,6.6,6.4,6.1
fundamental anos iniciais,RS,4316709,Santa Bárbara do Sul,Estadual,4.3,4.7,4.3,-,6.4,6.2,6.4
fundamental anos iniciais,RS,4316709,Santa Bárbara do Sul,Municipal,4.0999999999999996,4.3,4.7,-,6,5.5,5.3
fundamental anos iniciais,RS,4316709,Santa Bárbara do Sul,Pública,4.3,4.5999999999999996,4.3,-,6.1,5.8,5.8
fundamental anos iniciais,RS,4316733,Santa Cecília do Sul,Municipal,-,4.5999999999999996,-,5.2,-,-,-
fundamental anos iniciais,RS,4316733,Santa Cecília do Sul,Pública,-,4.7,-,5.3,-,-,-
fundamental anos iniciais,RS,4316758,Santa Clara do Sul,Estadual,5.0999999999999996,5.0999999999999996,5.7,5.9,6.3,6.1,6.5
fundamental anos iniciais,RS,4316758,Santa Clara do Sul,Pública,4.9000000000000004,4.9000000000000004,5.6,5.9,6.3,6.2,6.2
fundamental anos iniciais,RS,4316808,Santa Cruz do Sul,Estadual,4.5999999999999996,5.2,5.5,5.8,6.1,6.3,6.4
fundamental anos iniciais,RS,4316808,Santa Cruz do Sul,Municipal,4.0999999999999996,4.4000000000000004,5,5.2,5.4,5.6,5.9
fundamental anos iniciais,RS,4316808,Santa Cruz do Sul,Pública,4.4000000000000004,4.9000000000000004,5.3,5.5,5.8,6,6.2
fundamental anos iniciais,RS,4316907,Santa Maria,Estadual,4.5,4.5999999999999996,4.7,5,5.6,5.7,5.6
fundamental anos iniciais,RS,4316907,Santa Maria,Municipal,4.0999999999999996,4.2,4.4000000000000004,4.9000000000000004,5.3,5.4,5.7
fundamental anos iniciais,RS,4316907,Santa Maria,Pública,4.3,4.4000000000000004,4.5,5,5.5,5.5,5.7
fundamental anos iniciais,RS,4316956,Santa Maria do Herval,Estadual,-,6.4,-,-,-,-,6.3
fundamental anos iniciais,RS,4316956,Santa Maria do Herval,Municipal,-,4.7,4.8,5.9,6.5,7.3,7.1
fundamental anos iniciais,RS,4316956,Santa Maria do Herval,Pública,-,5.6,4.8,6,6.5,7.2,6.8
fundamental anos iniciais,RS,4316972,Santa Margarida do Sul,Municipal,-,5.7,4.8,-,-,5.0999999999999996,5.7
fundamental anos iniciais,RS,4316972,Santa Margarida do Sul,Pública,-,5.5,4.4000000000000004,-,-,5,5.6
fundamental anos iniciais,RS,4317004,Santana da Boa Vista,Estadual,3.9,3.8,3.2,-,5.2,5.4,5.7
fundamental anos iniciais,RS,4317004,Santana da Boa Vista,Municipal,-,3.1,-,4.3,3.9,-,4.5999999999999996
fundamental anos iniciais,RS,4317004,Santana da Boa Vista,Pública,3.7,3.4,4.0999999999999996,4.5,4.5,5.0999999999999996,5.3
fundamental anos iniciais,RS,4317103,Sant'Ana do Livramento,Estadual,3.9,4.0999999999999996,4.4000000000000004,4.7,5.3,5.0999999999999996,5.4
fundamental anos iniciais,RS,4317103,Sant'Ana do Livramento,Municipal,3.3,3.6,3.5,5,4.5,4.7,4.8
fundamental anos iniciais,RS,4317103,Sant'Ana do Livramento,Pública,3.7,4,4.2,4.7,5.0999999999999996,5,5.2
fundamental anos iniciais,RS,4317202,Santa Rosa,Estadual,4.7,5.2,5.8,5.7,6.1,6,6.2
fundamental anos iniciais,RS,4317202,Santa Rosa,Municipal,4.5,4.7,5.2,5.6,5.9,6.1,6.4
fundamental anos iniciais,RS,4317202,Santa Rosa,Pública,4.5999999999999996,5,5.5,5.6,6,6.1,6.3
fundamental anos iniciais,RS,4317251,Santa Tereza,Estadual,-,-,-,-,-,-,7.5
fundamental anos iniciais,RS,4317251,Santa Tereza,Pública,-,-,-,-,-,-,7.5
fundamental anos iniciais,RS,4317301,Santa Vitória do Palmar,Estadual,4.0999999999999996,4.4000000000000004,4.5999999999999996,4.8,5.0999999999999996,5.0999999999999996,5.5
fundamental anos iniciais,RS,4317301,Santa Vitória do Palmar,Municipal,3.6,4,4,5,4.5999999999999996,4.9000000000000004,4.5999999999999996
fundamental anos iniciais,RS,4317301,Santa Vitória do Palmar,Pública,3.8,4.2,4.3,4.9000000000000004,4.8,5,5
fundamental anos iniciais,RS,4317400,Santiago,Estadual,4.5999999999999996,5.2,5.3,5.8,6.4,6.2,6.2
fundamental anos iniciais,RS,4317400,Santiago,Municipal,3.8,4.3,4.5999999999999996,5,5.5,5.4,6.1
fundamental anos iniciais,RS,4317400,Santiago,Pública,4.3,4.8,5.0999999999999996,5.4,6,5.9,6.1
fundamental anos iniciais,RS,4317509,Santo Ângelo,Estadual,4.5,4.9000000000000004,5.0999999999999996,5.2,5.8,5.9,6
fundamental anos iniciais,RS,4317509,Santo Ângelo,Municipal,4,4,4.7,5,5.4,5.3,5.5
fundamental anos iniciais,RS,4317509,Santo Ângelo,Pública,4.3,4.5,4.9000000000000004,5.0999999999999996,5.6,5.7,5.7
fundamental anos iniciais,RS,4317558,Santo Antônio do Palma,Estadual,-,5.9,5.8,-,-,-,-
fundamental anos iniciais,RS,4317558,Santo Antônio do Palma,Municipal,-,-,-,-,-,-,5.5
fundamental anos iniciais,RS,4317558,Santo Antônio do Palma,Pública,-,5.9,5.7,-,-,-,5.5
fundamental anos iniciais,RS,4317608,Santo Antônio da Patrulha,Estadual,4.5999999999999996,4.9000000000000004,4.9000000000000004,5.0999999999999996,5.8,6.2,6
fundamental anos iniciais,RS,4317608,Santo Antônio da Patrulha,Municipal,3.9,4.5999999999999996,4.5999999999999996,5.2,5.6,5.7,5.8
fundamental anos iniciais,RS,4317608,Santo Antônio da Patrulha,Pública,4.4000000000000004,4.8,4.7,5.2,5.7,5.9,5.9
fundamental anos iniciais,RS,4317707,Santo Antônio das Missões,Estadual,4.4000000000000004,5.0999999999999996,5,5,5.4,6.1,6.1
fundamental anos iniciais,RS,4317707,Santo Antônio das Missões,Municipal,4.3,4.4000000000000004,3.9,4,5.5,5,5.4
fundamental anos iniciais,RS,4317707,Santo Antônio das Missões,Pública,4.3,4.7,4.3,4.8,5.4,5.5,5.7
fundamental anos iniciais,RS,4317756,Santo Antônio do Planalto,Municipal,-,5,5.7,6.8,-,6.4,7
fundamental anos iniciais,RS,4317756,Santo Antônio do Planalto,Pública,-,5,5.7,6.8,-,6.4,7
fundamental anos iniciais,RS,4317806,Santo Augusto,Estadual,5.2,4.7,5.0999999999999996,5.9,6.1,6.4,6.3
fundamental anos iniciais,RS,4317806,Santo Augusto,Municipal,3.9,4.5999999999999996,-,5.6,6.2,5.2,6.1
fundamental anos iniciais,RS,4317806,Santo Augusto,Pública,4.3,4.5999999999999996,5.0999999999999996,5.7,6.2,5.9,6.2
fundamental anos iniciais,RS,4317905,Santo Cristo,Estadual,5.7,5.5,5.6,6.1,6.6,6.9,6.6
fundamental anos iniciais,RS,4317905,Santo Cristo,Municipal,4.7,4.7,5.5,5.3,5.8,6.7,6.3
fundamental anos iniciais,RS,4317905,Santo Cristo,Pública,5.3,5.2,5.6,5.8,6.1,6.8,6.4
fundamental anos iniciais,RS,4317954,Santo Expedito do Sul,Estadual,-,4,-,-,-,-,6.9
fundamental anos iniciais,RS,4317954,Santo Expedito do Sul,Municipal,-,-,-,5.4,-,-,-
fundamental anos iniciais,RS,4317954,Santo Expedito do Sul,Pública,-,4.0999999999999996,-,-,-,-,6.8
fundamental anos iniciais,RS,4318002,São Borja,Estadual,4.4000000000000004,4.4000000000000004,4.5999999999999996,4.5,5.6,5.6,5.4
fundamental anos iniciais,RS,4318002,São Borja,Municipal,3.9,4.2,4.5,4.5,5.4,5.2,5.3
fundamental anos iniciais,RS,4318002,São Borja,Pública,4.2,4.3,4.5,4.5,5.5,5.4,5.3
fundamental anos iniciais,RS,4318051,São Domingos do Sul,Estadual,-,5.3,5.9,-,7.2,6.5,6.2
fundamental anos iniciais,RS,4318051,São Domingos do Sul,Pública,-,5.3,5.9,-,7.2,6.5,6.2
fundamental anos iniciais,RS,4318101,São Francisco de Assis,Estadual,4.4000000000000004,4.5,5.0999999999999996,-,5.4,5.8,6.2
fundamental anos iniciais,RS,4318101,São Francisco de Assis,Municipal,3.7,4.0999999999999996,3.9,4.7,4.9000000000000004,5.3,5.8
fundamental anos iniciais,RS,4318101,São Francisco de Assis,Pública,4,4.3,4.5,4.7,5.0999999999999996,5.5,5.9
fundamental anos iniciais,RS,4318200,São Francisco de Paula,Estadual,4,4.5999999999999996,4.7,5,5.6,5,5.5
fundamental anos iniciais,RS,4318200,São Francisco de Paula,Municipal,3.2,4,4.9000000000000004,4.9000000000000004,4.3,4.0999999999999996,4.9000000000000004
fundamental anos iniciais,RS,4318200,São Francisco de Paula,Pública,3.9,4.5,4.8,4.9000000000000004,5.2,4.8,5.3
fundamental anos iniciais,RS,4318309,São Gabriel,Estadual,3.9,4.5,4.7,4.8,5,5.0999999999999996,5.4
fundamental anos iniciais,RS,4318309,São Gabriel,Municipal,2.9,3.8,4,-,4.5999999999999996,4.7,4.9000000000000004
fundamental anos iniciais,RS,4318309,São Gabriel,Pública,3.3,4.2,4.3,4.8,4.8,4.9000000000000004,5.0999999999999996
fundamental anos iniciais,RS,4318408,São Jerônimo,Estadual,4.0999999999999996,3.8,4.5999999999999996,4.9000000000000004,4.9000000000000004,5.0999999999999996,5.5
fundamental anos iniciais,RS,4318408,São Jerônimo,Municipal,-,4.5999999999999996,4.8,4.4000000000000004,-,4.8,4.9000000000000004
fundamental anos iniciais,RS,4318408,São Jerônimo,Pública,4.2,3.9,4.5999999999999996,5,5,5.0999999999999996,5.4
fundamental anos iniciais,RS,4318424,São João da Urtiga,Estadual,-,4.3,6.3,-,6,5.7,6
fundamental anos iniciais,RS,4318424,São João da Urtiga,Municipal,3.9,3.7,-,5.7,5.7,6.3,6.4
fundamental anos iniciais,RS,4318424,São João da Urtiga,Pública,3.9,4,6.3,5.8,5.8,6,6.2
fundamental anos iniciais,RS,4318432,São João do Polêsine,Estadual,-,5.0999999999999996,-,-,-,-,-
fundamental anos iniciais,RS,4318432,São João do Polêsine,Pública,-,5,-,-,-,-,-
fundamental anos iniciais,RS,4318440,São Jorge,Estadual,-,6.3,-,-,6.5,7.5,6.4
fundamental anos iniciais,RS,4318440,São Jorge,Municipal,-,-,-,5.7,-,-,-
fundamental anos iniciais,RS,4318440,São Jorge,Pública,-,6.1,-,-,6.5,7.2,6.3
fundamental anos iniciais,RS,4318457,São José das Missões,Estadual,-,3.6,4.5999999999999996,-,5.4,5.8,4.4000000000000004
fundamental anos iniciais,RS,4318457,São José das Missões,Municipal,-,-,-,5.2,-,-,-
fundamental anos iniciais,RS,4318457,São José das Missões,Pública,-,3.8,4.5,-,5.6,5.8,5.0999999999999996
fundamental anos iniciais,RS,4318465,São José do Herval,Estadual,-,4.5,-,-,-,-,6.4
fundamental anos iniciais,RS,4318465,São José do Herval,Pública,-,4.7,-,-,-,-,6.5
fundamental anos iniciais,RS,4318481,São José do Hortêncio,Municipal,4.5,4.8,4.9000000000000004,5.9,5.8,6.5,6.7
fundamental anos iniciais,RS,4318481,São José do Hortêncio,Pública,4.5,4.8,4.9000000000000004,5.9,5.8,6.5,6.7
fundamental anos iniciais,RS,4318507,São José do Norte,Estadual,3.8,4.8,4.3,5.0999999999999996,5.3,5.3,5.4
fundamental anos iniciais,RS,4318507,São José do Norte,Municipal,3,3.9,3.8,4,4.2,4.2,5.0999999999999996
fundamental anos iniciais,RS,4318507,São José do Norte,Pública,3.3,4.2,4,4.3,4.5,4.5,5.2
fundamental anos iniciais,RS,4318606,São José do Ouro,Estadual,5,4.5,4.9000000000000004,6.3,6.7,5.9,6.2
fundamental anos iniciais,RS,4318606,São José do Ouro,Municipal,3.9,3.2,4.5,4.7,-,-,4.4000000000000004
fundamental anos iniciais,RS,4318606,São José do Ouro,Pública,4.5,4,4.7,5.4,6.6,5.9,5.6
fundamental anos iniciais,RS,4318614,São José do Sul,Municipal,-,4.3,-,-,-,-,5.3
fundamental anos iniciais,RS,4318614,São José do Sul,Pública,-,4.4000000000000004,-,-,-,-,5.3
fundamental anos iniciais,RS,4318622,São José dos Ausentes,Municipal,4.4000000000000004,4.2,5.0999999999999996,6.4,5.4,5.5,5.4
fundamental anos iniciais,RS,4318622,São José dos Ausentes,Pública,4.0999999999999996,4.0999999999999996,5.0999999999999996,6.3,5.4,5.5,5.5
fundamental anos iniciais,RS,4318705,São Leopoldo,Estadual,4.2,4.3,4.9000000000000004,5.0999999999999996,5.4,5.3,5.3
fundamental anos iniciais,RS,4318705,São Leopoldo,Municipal,4.2,4.3,4.7,4.9000000000000004,5.2,5.2,5.3
fundamental anos iniciais,RS,4318705,São Leopoldo,Pública,4.2,4.3,4.8,4.9000000000000004,5.3,5.3,5.3
fundamental anos iniciais,RS,4318804,São Lourenço do Sul,Estadual,4.0999999999999996,4.4000000000000004,5.0999999999999996,5,5.7,5.6,-
fundamental anos iniciais,RS,4318804,São Lourenço do Sul,Municipal,3.9,4.3,4.4000000000000004,5,5,5.5,5.0999999999999996
fundamental anos iniciais,RS,4318804,São Lourenço do Sul,Pública,4,4.4000000000000004,4.7,5,5.4,5.6,5.7
fundamental anos iniciais,RS,4318903,São Luiz Gonzaga,Estadual,4.7,4.9000000000000004,5.3,5.4,6.1,6.3,6.5
fundamental anos iniciais,RS,4318903,São Luiz Gonzaga,Municipal,3.6,3.8,4.0999999999999996,4.8,4.8,5.3,5.5
fundamental anos iniciais,RS,4318903,São Luiz Gonzaga,Pública,4.3,4.4000000000000004,4.8,5.0999999999999996,5.7,6,6.1
fundamental anos iniciais,RS,4319000,São Marcos,Estadual,5.2,5.3,5.6,6.7,6.6,7,-
fundamental anos iniciais,RS,4319000,São Marcos,Municipal,4.3,4.8,5.0999999999999996,5.9,6,6,6.2
fundamental anos iniciais,RS,4319000,São Marcos,Pública,4.7,5.0999999999999996,5.3,6.2,6.2,6.5,6.6
fundamental anos iniciais,RS,4319109,São Martinho,Estadual,3.6,4.3,4.4000000000000004,4.8,5.7,-,5.6
fundamental anos iniciais,RS,4319109,São Martinho,Municipal,4.5,5.3,4.5999999999999996,5.3,6,6.3,6.7
fundamental anos iniciais,RS,4319109,São Martinho,Pública,4.2,4.9000000000000004,4.5,5.0999999999999996,5.9,6.3,6.4
fundamental anos iniciais,RS,4319125,São Martinho da Serra,Estadual,-,4.2,-,-,5,5.4,-
fundamental anos iniciais,RS,4319125,São Martinho da Serra,Municipal,-,-,-,4.5,-,-,-
fundamental anos iniciais,RS,4319125,São Martinho da Serra,Pública,-,4.4000000000000004,-,-,5.0999999999999996,5.3,-
fundamental anos iniciais,RS,4319158,São Miguel das Missões,Estadual,3.7,3.9,4.7,-,6.1,5.9,6.8
fundamental anos iniciais,RS,4319158,São Miguel das Missões,Municipal,-,-,-,4.2,5.0999999999999996,4.8,5.6
fundamental anos iniciais,RS,4319158,São Miguel das Missões,Pública,3.8,4.5999999999999996,4.5999999999999996,-,5.8,5.5,6.5
fundamental anos iniciais,RS,4319208,São Nicolau,Estadual,4.8,4.2,5.2,-,6.9,5.7,5.5
fundamental anos iniciais,RS,4319208,São Nicolau,Municipal,3.5,3.8,4.2,-,5.5,5.7,4.5999999999999996
fundamental anos iniciais,RS,4319208,São Nicolau,Pública,4.2,4.0999999999999996,4.7,-,6.1,5.7,5.2
fundamental anos iniciais,RS,4319307,São Paulo das Missões,Estadual,4.5,5,-,-,-,-,-
fundamental anos iniciais,RS,4319307,São Paulo das Missões,Municipal,4.7,4.9000000000000004,5.4,6.8,6.1,6.4,6.6
fundamental anos iniciais,RS,4319307,São Paulo das Missões,Pública,4.7,4.9000000000000004,5.3,6.8,6.1,6.4,6.6
fundamental anos iniciais,RS,4319356,São Pedro da Serra,Estadual,-,-,-,-,-,-,-
fundamental anos iniciais,RS,4319356,São Pedro da Serra,Municipal,-,5.0999999999999996,5.4,5.6,6.1,6.3,6.9
fundamental anos iniciais,RS,4319356,São Pedro da Serra,Pública,-,5.0999999999999996,5.5,5.6,6.1,6.1,6.9
fundamental anos iniciais,RS,4319364,São Pedro das Missões,Estadual,-,-,5.4,-,-,-,-
fundamental anos iniciais,RS,4319364,São Pedro das Missões,Municipal,-,-,-,3.5,-,-,-
fundamental anos iniciais,RS,4319364,São Pedro das Missões,Pública,-,-,5.4,-,-,-,-
fundamental anos iniciais,RS,4319372,São Pedro do Butiá,Estadual,-,5.0999999999999996,5.4,5.4,-,-,6.1
fundamental anos iniciais,RS,4319372,São Pedro do Butiá,Pública,-,5.2,5.5,5.3,-,-,6.1
fundamental anos iniciais,RS,4319406,São Pedro do Sul,Estadual,4.3,4.9000000000000004,4.9000000000000004,5.8,7,6.3,6.7
fundamental anos iniciais,RS,4319406,São Pedro do Sul,Municipal,3.2,4.3,4.9000000000000004,5.7,5.3,5.7,5.7
fundamental anos iniciais,RS,4319406,São Pedro do Sul,Pública,4,4.7,5,5.8,6.3,6.2,6.2
fundamental anos iniciais,RS,4319505,São Sebastião do Caí,Estadual,4.9000000000000004,5,5.6,4.8,6.2,6.1,6.2
fundamental anos iniciais,RS,4319505,São Sebastião do Caí,Municipal,3.3,3,3.6,-,4.8,4.5999999999999996,4.9000000000000004
fundamental anos iniciais,RS,4319505,São Sebastião do Caí,Pública,4.0999999999999996,4.5,5.2,4.8,5.8,5.5,5.8
fundamental anos iniciais,RS,4319604,São Sepé,Estadual,3.5,4.0999999999999996,4.5,4.7,5.3,5,5.6
fundamental anos iniciais,RS,4319604,São Sepé,Municipal,3.4,3.9,3.7,5.0999999999999996,5.2,5.4,5.0999999999999996
fundamental anos iniciais,RS,4319604,São Sepé,Pública,3.5,4,4.2,4.9000000000000004,5.3,5.2,5.4
fundamental anos iniciais,RS,4319703,São Valentim,Estadual,3.9,5.4,6.8,-,6.4,-,7.9
fundamental anos iniciais,RS,4319703,São Valentim,Municipal,-,5.2,6.3,5.0999999999999996,-,-,7.3
fundamental anos iniciais,RS,4319703,São Valentim,Pública,4,5.3,6.6,-,6.4,-,7.5
fundamental anos iniciais,RS,4319711,São Valentim do Sul,Estadual,-,4.3,5.3,6.6,-,7.4,6.8
fundamental anos iniciais,RS,4319711,São Valentim do Sul,Pública,-,4.5999999999999996,5,6.5,-,7.3,6.7
fundamental anos iniciais,RS,4319737,São Valério do Sul,Estadual,-,3.8,-,-,-,-,-
fundamental anos iniciais,RS,4319737,São Valério do Sul,Municipal,-,-,-,4.5,-,-,4.9000000000000004
fundamental anos iniciais,RS,4319737,São Valério do Sul,Pública,-,3.9,-,-,-,-,3.2
fundamental anos iniciais,RS,4319752,São Vendelino,Estadual,-,5.6,-,-,-,-,7.2
fundamental anos iniciais,RS,4319752,São Vendelino,Municipal,-,-,-,-,-,-,6.1
fundamental anos iniciais,RS,4319752,São Vendelino,Pública,-,5.6,-,-,-,-,6.6
fundamental anos iniciais,RS,4319802,São Vicente do Sul,Estadual,3.5,3.8,4.2,4.7,4.9000000000000004,5.8,6
fundamental anos iniciais,RS,4319802,São Vicente do Sul,Municipal,-,4.7,4.3,4.4000000000000004,-,5.3,6.1
fundamental anos iniciais,RS,4319802,São Vicente do Sul,Pública,3.7,4.0999999999999996,4.3,4.5999999999999996,4.9000000000000004,5.5,6.1
fundamental anos iniciais,RS,4319901,Sapiranga,Estadual,4.9000000000000004,5.2,5.7,6.1,6.2,6.2,6.2
fundamental anos iniciais,RS,4319901,Sapiranga,Municipal,4.7,5,5.6,6,6.3,6.3,6.4
fundamental anos iniciais,RS,4319901,Sapiranga,Pública,4.7,5.0999999999999996,5.6,6.1,6.3,6.2,6.4
fundamental anos iniciais,RS,4320008,Sapucaia do Sul,Estadual,4.2,4.5999999999999996,5.0999999999999996,5.4,5.7,5.5,5.7
fundamental anos iniciais,RS,4320008,Sapucaia do Sul,Municipal,3.6,4.0999999999999996,4.5,5.0999999999999996,5,5.3,5.4
fundamental anos iniciais,RS,4320008,Sapucaia do Sul,Pública,3.8,4.2,4.7,5.2,5.2,5.4,5.5
fundamental anos iniciais,RS,4320107,Sarandi,Estadual,4.2,4.8,4.7,4.3,6.3,5.5,5.8
fundamental anos iniciais,RS,4320107,Sarandi,Municipal,4.4000000000000004,4.7,5.2,5.4,5.6,5.4,6.3
fundamental anos iniciais,RS,4320107,Sarandi,Pública,4.3,4.7,4.9000000000000004,4.9000000000000004,5.9,5.5,6.1
fundamental anos iniciais,RS,4320206,Seberi,Estadual,4.7,4.8,5.3,5.7,6.4,6.1,6.6
fundamental anos iniciais,RS,4320206,Seberi,Municipal,-,-,4,4.5999999999999996,-,-,4.2
fundamental anos iniciais,RS,4320206,Seberi,Pública,4.9000000000000004,4.9000000000000004,4.9000000000000004,5.7,6.6,6.1,6
fundamental anos iniciais,RS,4320230,Sede Nova,Estadual,-,4.5,-,-,-,-,-
fundamental anos iniciais,RS,4320230,Sede Nova,Municipal,-,4.5999999999999996,4.8,5.7,5.7,5.7,6.3
fundamental anos iniciais,RS,4320230,Sede Nova,Pública,-,4.5999999999999996,4.9000000000000004,5.7,5.8,5.6,6.4
fundamental anos iniciais,RS,4320263,Segredo,Estadual,-,4.5999999999999996,4.5999999999999996,4.0999999999999996,6.2,-,5.6
fundamental anos iniciais,RS,4320263,Segredo,Pública,-,4.4000000000000004,4.5999999999999996,4.0999999999999996,6,-,5.6
fundamental anos iniciais,RS,4320305,Selbach,Estadual,4.2,5,5.2,5.6,5.9,5.9,6.5
fundamental anos iniciais,RS,4320305,Selbach,Pública,4.3,5,5.3,5.7,5.9,5.9,6.7
fundamental anos iniciais,RS,4320321,Senador Salgado Filho,Estadual,-,6,-,-,5.7,-,6.5
fundamental anos iniciais,RS,4320321,Senador Salgado Filho,Pública,-,5.9,-,-,5.7,-,6.6
fundamental anos iniciais,RS,4320354,Sentinela do Sul,Estadual,3.4,4.4000000000000004,4.0999999999999996,5.6,5.4,5,5.2
fundamental anos iniciais,RS,4320354,Sentinela do Sul,Municipal,-,-,-,5,-,-,-
