tipo_educacao,municipio,esfera,creche_parcial,creche_integral,pre_escola_parcial,pre_escola_integral,fundamental_inicial_parcial,fundamental_inicial_integral,fundamental_final_parcial,fundamental_final_integral,medio_parcial,medio_integral,eja_fundamental,eja_medio
especial,SANTO ANTONIO DA PATRULHA,Municipal Rural,0,0,0,0,7,0,12,0,0,0,0,0
especial,SANTO ANTONIO DA PATRULHA,Estadual e Municipal,0,0,7,3,91,0,85,1,19,4,18,3
especial,SANTO ANTONIO DAS MISSOES,Estadual Urbana,0,0,0,0,23,0,11,0,15,0,19,8
especial,SANTO ANTONIO DAS MISSOES,Estadual Rural,0,0,0,0,6,10,7,10,1,7,0,0
especial,SANTO ANTONIO DAS MISSOES,Municipal Urbana,0,0,3,0,47,0,62,0,0,0,0,0
especial,SANTO ANTONIO DAS MISSOES,Municipal Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,SANTO ANTONIO DAS MISSOES,Estadual e Municipal,0,0,3,0,76,10,82,10,16,7,19,8
especial,SANTO ANTONIO DO PALMA,Estadual Urbana,0,0,0,0,0,0,3,0,1,0,0,0
especial,SANTO ANTONIO DO PALMA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO ANTONIO DO PALMA,Municipal Urbana,0,0,0,1,4,1,0,0,0,0,0,0
especial,SANTO ANTONIO DO PALMA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO ANTONIO DO PALMA,Estadual e Municipal,0,0,0,1,4,1,3,0,1,0,0,0
especial,SANTO ANTONIO DO PLANALTO,Estadual Urbana,0,0,0,0,0,0,8,0,5,0,0,1
especial,SANTO ANTONIO DO PLANALTO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO ANTONIO DO PLANALTO,Municipal Urbana,0,0,0,0,4,0,0,0,0,0,0,0
especial,SANTO ANTONIO DO PLANALTO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO ANTONIO DO PLANALTO,Estadual e Municipal,0,0,0,0,4,0,8,0,5,0,0,1
especial,SANTO AUGUSTO,Estadual Urbana,0,0,0,0,13,6,9,4,6,0,3,1
especial,SANTO AUGUSTO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO AUGUSTO,Municipal Urbana,2,14,8,0,24,0,22,0,0,0,0,0
especial,SANTO AUGUSTO,Municipal Rural,0,0,0,0,7,0,8,0,0,0,0,0
especial,SANTO AUGUSTO,Estadual e Municipal,2,14,8,0,44,6,39,4,6,0,3,1
especial,SANTO CRISTO,Estadual Urbana,0,0,0,0,6,0,10,0,2,0,1,0
especial,SANTO CRISTO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO CRISTO,Municipal Urbana,0,1,1,0,4,0,4,0,0,0,0,0
especial,SANTO CRISTO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO CRISTO,Estadual e Municipal,0,1,1,0,10,0,14,0,2,0,1,0
especial,SANTO EXPEDITO DO SUL,Estadual Urbana,0,0,0,0,1,0,0,0,2,0,0,0
especial,SANTO EXPEDITO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO EXPEDITO DO SUL,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO EXPEDITO DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTO EXPEDITO DO SUL,Estadual e Municipal,0,0,0,0,1,0,0,0,2,0,0,0
especial,SAO BORJA,Estadual Urbana,0,0,0,0,71,25,137,11,40,0,55,15
especial,SAO BORJA,Estadual Rural,0,0,0,0,14,0,6,0,13,0,0,0
especial,SAO BORJA,Municipal Urbana,1,6,25,1,135,22,49,2,0,0,18,0
especial,SAO BORJA,Municipal Rural,0,0,0,0,21,0,34,0,0,0,0,0
especial,SAO BORJA,Estadual e Municipal,1,6,25,1,241,47,226,13,53,0,73,15
especial,SAO DOMINGOS DO SUL,Estadual Urbana,0,0,0,0,6,0,3,0,0,0,0,0
especial,SAO DOMINGOS DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO DOMINGOS DO SUL,Municipal Urbana,0,0,0,1,0,0,0,0,0,0,0,0
especial,SAO DOMINGOS DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO DOMINGOS DO SUL,Estadual e Municipal,0,0,0,1,6,0,3,0,0,0,0,0
especial,SAO FRANCISCO DE ASSIS,Estadual Urbana,0,0,0,0,8,1,13,0,12,1,5,1
especial,SAO FRANCISCO DE ASSIS,Estadual Rural,0,0,0,0,1,0,2,0,1,0,0,0
especial,SAO FRANCISCO DE ASSIS,Municipal Urbana,0,0,2,0,28,5,22,2,0,0,0,0
especial,SAO FRANCISCO DE ASSIS,Municipal Rural,0,0,0,0,1,0,1,0,0,0,0,0
especial,SAO FRANCISCO DE ASSIS,Estadual e Municipal,0,0,2,0,38,6,38,2,13,1,5,1
especial,SAO FRANCISCO DE PAULA,Estadual Urbana,0,0,0,0,59,0,27,0,13,0,1,3
especial,SAO FRANCISCO DE PAULA,Estadual Rural,0,0,0,0,32,0,23,0,1,0,0,0
especial,SAO FRANCISCO DE PAULA,Municipal Urbana,0,0,5,1,34,0,21,0,0,0,0,0
especial,SAO FRANCISCO DE PAULA,Municipal Rural,0,0,0,0,4,0,3,0,0,0,0,0
especial,SAO FRANCISCO DE PAULA,Estadual e Municipal,0,0,5,1,129,0,74,0,14,0,1,3
especial,SAO GABRIEL,Estadual Urbana,0,0,0,0,74,0,75,0,30,0,36,11
especial,SAO GABRIEL,Estadual Rural,0,0,0,0,26,0,15,0,0,0,0,0
especial,SAO GABRIEL,Municipal Urbana,0,2,15,1,129,7,85,10,1,0,0,0
especial,SAO GABRIEL,Municipal Rural,0,0,0,0,0,22,0,21,0,0,0,0
especial,SAO GABRIEL,Estadual e Municipal,0,2,15,1,229,29,175,31,31,0,36,11
especial,SAO JERONIMO,Estadual Urbana,0,0,1,0,41,0,29,0,3,0,2,2
especial,SAO JERONIMO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JERONIMO,Municipal Urbana,1,0,4,0,17,0,2,0,0,0,0,0
especial,SAO JERONIMO,Municipal Rural,0,0,2,0,4,0,5,0,0,0,0,0
especial,SAO JERONIMO,Estadual e Municipal,1,0,7,0,62,0,36,0,3,0,2,2
especial,SAO JOAO DA URTIGA,Estadual Urbana,0,0,0,0,1,0,0,0,4,0,0,0
especial,SAO JOAO DA URTIGA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOAO DA URTIGA,Municipal Urbana,0,0,0,0,2,0,4,0,0,0,0,0
especial,SAO JOAO DA URTIGA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOAO DA URTIGA,Estadual e Municipal,0,0,0,0,3,0,4,0,4,0,0,0
especial,SAO JOAO DO POLESINE,Estadual Urbana,0,0,0,0,4,0,5,0,1,0,0,0
especial,SAO JOAO DO POLESINE,Estadual Rural,0,0,0,0,6,0,2,0,0,0,0,0
especial,SAO JOAO DO POLESINE,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOAO DO POLESINE,Municipal Rural,0,0,0,0,13,0,0,0,0,0,0,0
especial,SAO JOAO DO POLESINE,Estadual e Municipal,0,0,0,0,23,0,7,0,1,0,0,0
especial,SAO JORGE,Estadual Urbana,0,0,0,0,0,0,2,0,1,0,0,0
especial,SAO JORGE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JORGE,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JORGE,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,SAO JORGE,Estadual e Municipal,0,0,0,0,1,0,2,0,1,0,0,0
especial,SAO JOSE DAS MISSOES,Estadual Urbana,0,0,0,0,3,0,7,0,5,0,2,0
especial,SAO JOSE DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DAS MISSOES,Municipal Urbana,0,0,0,0,18,0,0,0,0,0,0,0
especial,SAO JOSE DAS MISSOES,Municipal Rural,0,0,0,0,11,0,8,0,0,0,0,0
especial,SAO JOSE DAS MISSOES,Estadual e Municipal,0,0,0,0,32,0,15,0,5,0,2,0
especial,SAO JOSE DO HERVAL,Estadual Urbana,0,0,0,0,0,0,4,0,4,0,0,0
especial,SAO JOSE DO HERVAL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO HERVAL,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO HERVAL,Municipal Rural,0,0,0,0,16,0,11,0,0,0,0,0
especial,SAO JOSE DO HERVAL,Estadual e Municipal,0,0,0,0,16,0,15,0,4,0,0,0
especial,SAO JOSE DO HORTENCIO,Estadual Urbana,0,0,0,0,0,0,0,0,1,0,0,0
especial,SAO JOSE DO HORTENCIO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO HORTENCIO,Municipal Urbana,0,1,2,0,3,1,2,0,0,0,0,0
especial,SAO JOSE DO HORTENCIO,Municipal Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,SAO JOSE DO HORTENCIO,Estadual e Municipal,0,1,2,0,5,1,2,0,1,0,0,0
especial,SAO JOSE DO INHACORA,Estadual Urbana,0,0,0,0,0,0,0,0,1,0,0,0
especial,SAO JOSE DO INHACORA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO INHACORA,Municipal Urbana,0,0,1,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO INHACORA,Municipal Rural,0,0,0,0,7,0,5,0,0,0,0,0
especial,SAO JOSE DO INHACORA,Estadual e Municipal,0,0,1,0,7,0,5,0,1,0,0,0
especial,SAO JOSE DO NORTE,Estadual Urbana,0,0,0,0,16,0,9,0,4,0,7,0
especial,SAO JOSE DO NORTE,Estadual Rural,0,0,0,0,11,0,11,0,2,0,8,0
especial,SAO JOSE DO NORTE,Municipal Urbana,0,0,4,0,38,0,6,0,0,0,11,0
especial,SAO JOSE DO NORTE,Municipal Rural,0,0,0,0,16,0,3,0,0,0,0,0
especial,SAO JOSE DO NORTE,Estadual e Municipal,0,0,4,0,81,0,29,0,6,0,26,0
especial,SAO JOSE DO OURO,Estadual Urbana,0,0,0,0,1,0,6,0,5,0,0,0
especial,SAO JOSE DO OURO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO OURO,Municipal Urbana,0,0,0,0,7,1,5,1,0,0,0,0
especial,SAO JOSE DO OURO,Municipal Rural,0,0,0,0,3,0,2,0,0,0,0,0
especial,SAO JOSE DO OURO,Estadual e Municipal,0,0,0,0,11,1,13,1,5,0,0,0
especial,SAO JOSE DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO SUL,Estadual Rural,0,0,0,0,5,0,1,0,1,0,0,0
especial,SAO JOSE DO SUL,Municipal Urbana,0,1,0,0,4,1,0,0,0,0,0,0
especial,SAO JOSE DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DO SUL,Estadual e Municipal,0,1,0,0,9,1,1,0,1,0,0,0
especial,SAO JOSE DOS AUSENTES,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DOS AUSENTES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO JOSE DOS AUSENTES,Municipal Urbana,0,1,5,0,29,0,6,0,0,0,0,0
especial,SAO JOSE DOS AUSENTES,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,SAO JOSE DOS AUSENTES,Estadual e Municipal,0,1,5,0,30,0,6,0,0,0,0,0
especial,SAO LEOPOLDO,Estadual Urbana,0,0,0,0,67,0,69,1,89,0,59,4
especial,SAO LEOPOLDO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO LEOPOLDO,Municipal Urbana,0,11,12,33,298,89,217,17,0,0,28,0
especial,SAO LEOPOLDO,Municipal Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,SAO LEOPOLDO,Estadual e Municipal,0,11,12,33,367,89,286,18,89,0,87,4
especial,SAO LOURENCO DO SUL,Estadual Urbana,0,0,0,0,21,0,13,0,3,0,14,1
especial,SAO LOURENCO DO SUL,Estadual Rural,0,0,0,0,5,0,4,1,0,2,0,0
especial,SAO LOURENCO DO SUL,Municipal Urbana,1,8,14,0,125,0,41,0,0,0,13,0
especial,SAO LOURENCO DO SUL,Municipal Rural,0,0,1,0,100,0,23,0,0,0,0,0
especial,SAO LOURENCO DO SUL,Estadual e Municipal,1,8,15,0,251,0,81,1,3,2,27,1
especial,SAO LUIZ GONZAGA,Estadual Urbana,0,0,0,0,75,14,74,16,32,4,0,7
especial,SAO LUIZ GONZAGA,Estadual Rural,0,0,0,0,18,0,20,0,1,0,0,0
especial,SAO LUIZ GONZAGA,Municipal Urbana,0,5,5,1,94,0,83,0,0,0,9,0
especial,SAO LUIZ GONZAGA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO LUIZ GONZAGA,Estadual e Municipal,0,5,5,1,187,14,177,16,33,4,9,7
especial,SAO MARCOS,Estadual Urbana,0,0,0,0,10,0,12,0,13,0,0,3
especial,SAO MARCOS,Estadual Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,SAO MARCOS,Municipal Urbana,0,0,2,3,15,0,10,0,0,0,2,0
especial,SAO MARCOS,Municipal Rural,0,0,0,0,5,1,8,0,0,0,0,0
especial,SAO MARCOS,Estadual e Municipal,0,0,2,3,30,1,32,0,13,0,2,3
especial,SAO MARTINHO,Estadual Urbana,0,0,0,0,5,0,7,0,1,0,0,0
especial,SAO MARTINHO,Estadual Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,SAO MARTINHO,Municipal Urbana,0,0,0,0,7,0,12,0,0,0,0,0
especial,SAO MARTINHO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO MARTINHO,Estadual e Municipal,0,0,0,0,12,0,20,0,1,0,0,0
especial,SAO MARTINHO DA SERRA,Estadual Urbana,0,0,0,0,6,0,8,0,1,0,0,1
especial,SAO MARTINHO DA SERRA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO MARTINHO DA SERRA,Municipal Urbana,0,0,5,0,0,0,0,0,0,0,0,0
especial,SAO MARTINHO DA SERRA,Municipal Rural,0,0,0,0,11,0,0,0,0,0,0,0
especial,SAO MARTINHO DA SERRA,Estadual e Municipal,0,0,5,0,17,0,8,0,1,0,0,1
especial,SAO MIGUEL DAS MISSOES,Estadual Urbana,0,0,0,0,0,9,5,0,4,0,0,0
especial,SAO MIGUEL DAS MISSOES,Estadual Rural,0,0,0,0,5,0,0,0,0,0,0,0
especial,SAO MIGUEL DAS MISSOES,Municipal Urbana,1,0,1,0,5,0,7,0,0,0,0,0
especial,SAO MIGUEL DAS MISSOES,Municipal Rural,0,0,0,0,16,0,5,0,0,0,0,0
especial,SAO MIGUEL DAS MISSOES,Estadual e Municipal,1,0,1,0,26,9,17,0,4,0,0,0
especial,SAO NICOLAU,Estadual Urbana,0,0,0,0,8,0,3,0,1,0,0,1
especial,SAO NICOLAU,Estadual Rural,0,0,0,0,2,0,2,0,0,0,0,0
especial,SAO NICOLAU,Municipal Urbana,0,0,2,0,4,0,10,0,0,0,0,0
especial,SAO NICOLAU,Municipal Rural,0,0,0,0,3,0,0,0,0,0,0,0
especial,SAO NICOLAU,Estadual e Municipal,0,0,2,0,17,0,15,0,1,0,0,1
especial,SAO PAULO DAS MISSOES,Estadual Urbana,0,0,0,0,0,0,0,0,4,0,0,0
especial,SAO PAULO DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PAULO DAS MISSOES,Municipal Urbana,0,0,0,0,8,0,6,0,0,0,0,0
especial,SAO PAULO DAS MISSOES,Municipal Rural,0,0,0,0,3,0,2,0,0,0,0,0
especial,SAO PAULO DAS MISSOES,Estadual e Municipal,0,0,0,0,11,0,8,0,4,0,0,0
especial,SAO PEDRO DA SERRA,Estadual Urbana,0,0,0,0,0,0,1,0,0,0,0,0
especial,SAO PEDRO DA SERRA,Estadual Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,SAO PEDRO DA SERRA,Municipal Urbana,0,1,0,0,0,3,0,0,0,0,0,0
especial,SAO PEDRO DA SERRA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DA SERRA,Estadual e Municipal,0,1,0,0,2,3,1,0,0,0,0,0
especial,SAO PEDRO DAS MISSOES,Estadual Urbana,0,0,0,0,1,0,1,0,0,0,0,0
especial,SAO PEDRO DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DAS MISSOES,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DAS MISSOES,Municipal Rural,0,0,0,0,5,0,1,0,0,0,0,0
especial,SAO PEDRO DAS MISSOES,Estadual e Municipal,0,0,0,0,6,0,2,0,0,0,0,0
especial,SAO PEDRO DO BUTIA,Estadual Urbana,0,0,0,0,4,0,7,0,2,0,0,0
especial,SAO PEDRO DO BUTIA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DO BUTIA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DO BUTIA,Municipal Rural,0,0,0,0,0,0,3,0,0,0,0,0
especial,SAO PEDRO DO BUTIA,Estadual e Municipal,0,0,0,0,4,0,10,0,2,0,0,0
especial,SAO PEDRO DO SUL,Estadual Urbana,0,0,0,0,17,0,19,0,7,0,5,3
especial,SAO PEDRO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO PEDRO DO SUL,Municipal Urbana,0,9,12,0,37,0,30,0,0,0,0,0
especial,SAO PEDRO DO SUL,Municipal Rural,0,0,0,0,9,0,17,0,0,0,0,0
especial,SAO PEDRO DO SUL,Estadual e Municipal,0,9,12,0,63,0,66,0,7,0,5,3
especial,SAO SEBASTIAO DO CAI,Estadual Urbana,0,0,0,0,7,0,10,0,8,0,0,0
especial,SAO SEBASTIAO DO CAI,Estadual Rural,0,0,0,0,2,0,6,0,0,0,0,0
especial,SAO SEBASTIAO DO CAI,Municipal Urbana,0,0,3,0,26,0,24,0,0,0,0,0
especial,SAO SEBASTIAO DO CAI,Municipal Rural,0,0,5,0,18,1,5,0,0,0,0,0
especial,SAO SEBASTIAO DO CAI,Estadual e Municipal,0,0,8,0,53,1,45,0,8,0,0,0
especial,SAO SEPE,Estadual Urbana,0,0,0,0,35,21,14,0,11,0,8,2
especial,SAO SEPE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO SEPE,Municipal Urbana,0,4,4,6,41,0,32,0,0,0,0,0
especial,SAO SEPE,Municipal Rural,0,0,0,0,0,13,0,4,0,0,0,0
especial,SAO SEPE,Estadual e Municipal,0,4,4,6,76,34,46,4,11,0,8,2
especial,SAO VALENTIM,Estadual Urbana,0,0,0,0,0,0,1,0,0,0,0,0
especial,SAO VALENTIM,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VALENTIM,Municipal Urbana,0,0,2,0,1,0,2,0,0,0,0,0
especial,SAO VALENTIM,Municipal Rural,0,0,0,0,0,0,3,0,0,0,0,0
especial,SAO VALENTIM,Estadual e Municipal,0,0,2,0,1,0,6,0,0,0,0,0
especial,SAO VALENTIM DO SUL,Estadual Urbana,0,0,0,0,0,0,3,0,1,0,0,0
especial,SAO VALENTIM DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VALENTIM DO SUL,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VALENTIM DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VALENTIM DO SUL,Estadual e Municipal,0,0,0,0,0,0,3,0,1,0,0,0
especial,SAO VALERIO DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,1,0,0,0
especial,SAO VALERIO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VALERIO DO SUL,Municipal Urbana,0,0,0,0,2,0,2,0,0,0,7,0
especial,SAO VALERIO DO SUL,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,SAO VALERIO DO SUL,Estadual e Municipal,0,0,0,0,3,0,2,0,1,0,7,0
especial,SAO VENDELINO,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VENDELINO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VENDELINO,Municipal Urbana,0,0,0,1,2,1,0,0,0,0,0,0
especial,SAO VENDELINO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VENDELINO,Estadual e Municipal,0,0,0,1,2,1,0,0,0,0,0,0
especial,SAO VICENTE DO SUL,Estadual Urbana,0,0,0,0,31,0,13,0,3,0,1,3
especial,SAO VICENTE DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAO VICENTE DO SUL,Municipal Urbana,0,0,1,0,22,0,10,0,0,0,0,0
especial,SAO VICENTE DO SUL,Municipal Rural,0,0,1,0,8,0,4,0,0,0,0,0
especial,SAO VICENTE DO SUL,Estadual e Municipal,0,0,2,0,61,0,27,0,3,0,1,3
especial,SAPIRANGA,Estadual Urbana,0,0,0,0,21,0,29,0,32,2,0,3
especial,SAPIRANGA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAPIRANGA,Municipal Urbana,0,26,22,0,127,0,95,0,0,0,24,0
especial,SAPIRANGA,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,SAPIRANGA,Estadual e Municipal,0,26,22,0,149,0,124,0,32,2,24,3
especial,SAPUCAIA DO SUL,Estadual Urbana,0,0,0,0,27,0,20,0,53,0,0,5
especial,SAPUCAIA DO SUL,Estadual Rural,0,0,0,0,1,0,2,0,0,0,0,0
especial,SAPUCAIA DO SUL,Municipal Urbana,0,7,44,0,207,1,232,1,0,0,49,0
especial,SAPUCAIA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAPUCAIA DO SUL,Estadual e Municipal,0,7,44,0,235,1,254,1,53,0,49,5
especial,SARANDI,Estadual Urbana,0,0,0,0,23,14,12,0,8,0,1,1
especial,SARANDI,Estadual Rural,0,0,0,0,6,0,3,0,0,0,0,0
especial,SARANDI,Municipal Urbana,1,3,1,0,24,0,6,0,0,0,0,0
especial,SARANDI,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SARANDI,Estadual e Municipal,1,3,1,0,53,14,21,0,8,0,1,1
especial,SEBERI,Estadual Urbana,0,0,0,0,28,0,29,0,10,0,6,3
especial,SEBERI,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SEBERI,Municipal Urbana,0,2,1,0,9,0,12,0,0,0,0,0
especial,SEBERI,Municipal Rural,0,0,0,0,11,0,9,0,0,0,0,0
especial,SEBERI,Estadual e Municipal,0,2,1,0,48,0,50,0,10,0,6,3
especial,SEDE NOVA,Estadual Urbana,0,0,0,0,3,0,0,0,0,0,0,0
especial,SEDE NOVA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SEDE NOVA,Municipal Urbana,0,0,2,0,6,0,3,0,0,0,0,0
especial,SEDE NOVA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SEDE NOVA,Estadual e Municipal,0,0,2,0,9,0,3,0,0,0,0,0
especial,SEGREDO,Estadual Urbana,0,0,0,0,7,0,7,0,2,0,2,0
especial,SEGREDO,Estadual Rural,0,0,0,0,8,0,15,0,0,0,0,0
especial,SEGREDO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SEGREDO,Municipal Rural,0,0,1,0,30,0,22,0,0,0,0,0
especial,SEGREDO,Estadual e Municipal,0,0,1,0,45,0,44,0,2,0,2,0
especial,SELBACH,Estadual Urbana,0,0,0,0,9,0,16,0,6,0,0,0
especial,SELBACH,Estadual Rural,0,0,0,0,5,0,0,0,0,0,0,0
especial,SELBACH,Municipal Urbana,0,2,0,0,0,0,0,0,0,0,11,0
especial,SELBACH,Municipal Rural,0,0,0,0,4,0,4,0,0,0,0,0
especial,SELBACH,Estadual e Municipal,0,2,0,0,18,0,20,0,6,0,11,0
especial,SENADOR SALGADO FILHO,Estadual Urbana,0,0,0,0,1,0,10,0,1,0,0,0
especial,SENADOR SALGADO FILHO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SENADOR SALGADO FILHO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SENADOR SALGADO FILHO,Municipal Rural,0,0,0,0,7,0,0,0,0,0,0,0
especial,SENADOR SALGADO FILHO,Estadual e Municipal,0,0,0,0,8,0,10,0,1,0,0,0
especial,SENTINELA DO SUL,Estadual Urbana,0,0,0,0,3,0,5,0,2,0,1,0
especial,SENTINELA DO SUL,Estadual Rural,0,0,0,0,4,0,4,0,0,0,0,0
especial,SENTINELA DO SUL,Municipal Urbana,0,0,2,0,0,0,0,0,0,0,0,0
especial,SENTINELA DO SUL,Municipal Rural,0,0,1,0,8,0,4,0,0,0,0,0
especial,SENTINELA DO SUL,Estadual e Municipal,0,0,3,0,15,0,13,0,2,0,1,0
especial,SERAFINA CORREA,Estadual Urbana,0,0,0,0,20,0,18,0,11,0,0,0
especial,SERAFINA CORREA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SERAFINA CORREA,Municipal Urbana,0,4,4,2,21,0,12,0,0,0,0,0
especial,SERAFINA CORREA,Municipal Rural,0,0,0,0,5,0,0,2,0,0,0,0
especial,SERAFINA CORREA,Estadual e Municipal,0,4,4,2,46,0,30,2,11,0,0,0
especial,SERIO,Estadual Urbana,0,0,0,0,0,0,2,0,0,0,0,0
especial,SERIO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SERIO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SERIO,Municipal Rural,0,0,0,0,3,1,0,0,0,0,0,0
especial,SERIO,Estadual e Municipal,0,0,0,0,3,1,2,0,0,0,0,0
especial,SERTAO,Estadual Urbana,0,0,0,0,4,0,3,0,3,0,0,0
especial,SERTAO,Estadual Rural,0,0,0,0,0,13,0,4,0,0,6,0
especial,SERTAO,Municipal Urbana,0,1,2,0,13,0,26,0,0,0,0,0
especial,SERTAO,Municipal Rural,0,0,0,0,1,0,2,0,0,0,0,0
especial,SERTAO,Estadual e Municipal,0,1,2,0,18,13,31,4,3,0,6,0
especial,SERTAO SANTANA,Estadual Urbana,0,0,0,0,0,0,2,0,4,0,0,0
especial,SERTAO SANTANA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SERTAO SANTANA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SERTAO SANTANA,Municipal Rural,0,0,0,0,6,0,9,0,0,0,0,0
especial,SERTAO SANTANA,Estadual e Municipal,0,0,0,0,6,0,11,0,4,0,0,0
especial,SETE DE SETEMBRO,Estadual Urbana,0,0,0,0,3,0,6,0,0,0,0,0
especial,SETE DE SETEMBRO,Estadual Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,SETE DE SETEMBRO,Municipal Urbana,0,1,0,0,0,0,0,0,0,0,0,0
